,country,year,Adjusted savings: mineral depletion (current US$),Adjusted savings: energy depletion (current US$),Population (Total),Population growth (annual %),Urban population (% of total),Rural population (% of total population),Urban population,Rural population,Urban population growth (annual %),Population density (people per sq. km of land area),Urban_Pop_5_Years_Future
4261,Malaysia,1985,35823197.27217921,3062272006.78516,15764340.0,2.7718993324848302,45.893,54.107,7234729.0,8529611.0,4.463509339713202,47.98155531882514,9068034
4262,Malaysia,1986,31828372.498088695,2046026691.45791,16221767.0,2.8603555104461496,46.6732,53.3268,7571218.0,8650549.0,4.546105021457559,49.373815248820584,9536992
4263,Malaysia,1987,39513573.188196,2403906874.92672,16703500.0,2.9264295967490797,47.4534,52.5466,7926379.0,8777121.0,4.584235814583897,50.84005478618171,10015773
4264,Malaysia,1988,50870465.471990205,2102293717.0604398,17202032.0,2.94092380743288,48.2336,51.7664,8297159.0,8904873.0,4.571685611647054,52.357425049459756,10506841
4265,Malaysia,1989,54999486.883911,2673748354.75245,17707064.0,2.89361396309714,49.0138,50.9862,8678905.0,9028159.0,4.498220158906281,53.89457921168772,11014427
4266,Malaysia,1990,53133534.3864564,3833943280.01954,18211097.0,2.8067477543206096,49.794,50.206,9068034.0,9143063.0,4.386011344617997,55.428692740830925,11541546
4267,Malaysia,1991,49935207.1204702,3495884823.97447,18709963.0,2.7025029181388502,50.9728,49.0272,9536992.0,9172971.0,5.042264967135059,56.94707959214731,12106581
4268,Malaysia,1992,52066484.8708599,3145850342.6069603,19205112.0,2.61203308635631,52.1516,47.8484,10015773.0,9189339.0,4.898301860468266,58.454153096941106,12691781
4269,Malaysia,1993,41385131.732905,3015550927.10324,19701410.0,2.55137131912409,53.3304,46.6696,10506841.0,9194569.0,4.7865418460609215,59.96472378633389,13292630
4270,Malaysia,1994,51208745.5733437,2826864337.85023,20206546.0,2.53164045304557,54.5092,45.4908,11014427.0,9192119.0,4.71793901049501,61.502194490945065,13902297
4271,Malaysia,1995,47626503.0448904,3371992427.3812103,20725374.0,2.5352135379702796,55.688,44.312,11541546.0,9183828.0,4.674726198263782,63.08133921777507,14515479
4272,Malaysia,1996,39563725.4952386,4695734427.43,21259831.0,2.54606769849365,56.9458,43.0542,12106581.0,9153250.0,4.779596813766429,64.70805356871101,15096330
4273,Malaysia,1997,39995342.1489992,4541080209.56067,21805835.0,2.5358170848977,58.2036,41.7964,12691781.0,9114054.0,4.7205429559565415,66.3699132552123,15677611
4274,Malaysia,1998,23908729.5863047,3132699710.66255,22355057.0,2.48749649170389,59.4614,40.5386,13292630.0,9062427.0,4.625512769130956,68.04156749353218,16262508
4275,Malaysia,1999,13305814.544015199,3497166998.32138,22896048.0,2.39117598001098,60.7192,39.2808,13902297.0,8993751.0,4.4844331982999535,69.68816922842794,16856471
4276,Malaysia,2000,10010728.6294175,7310514766.979529,23420751.0,2.26581050172276,61.977,38.023,14515479.0,8905272.0,4.316151899393216,71.28519555623194,17463722
4277,Malaysia,2001,10288858.8359446,6616113343.06262,23925742.0,2.133252617704,63.0966,36.9034,15096330.0,8829412.0,3.923607064614521,72.82222492771268,18023847
4278,Malaysia,2002,13708221.918529902,6147365259.89985,24413795.0,2.01933909486347,64.2162,35.7838,15677611.0,8736184.0,3.77819756977568,74.30770050220667,18594686
4284,Maldives,1972,0.0,0.0,121593.0,3.28462969667578,14.0574,85.9426,17093.0,104500.0,11.297538669932578,405.31,27330
4285,Maldives,1973,0.0,0.0,125780.0,3.3854947029737903,15.1396,84.8604,19043.0,106737.0,10.803055700254856,419.26666666666665,29508
4286,Maldives,1974,0.0,0.0,129993.0,3.2946253736622797,16.2218,83.7782,21087.0,108906.0,10.195715688519831,433.31,31827
4287,Maldives,1975,0.0,0.0,134077.0,3.09336589298047,17.304000000000002,82.696,23201.0,110876.0,9.55386443297352,446.92333333333335,34335
4288,Maldives,1976,0.0,0.0,137965.0,2.8585768019213997,18.2932,81.7068,25238.0,112727.0,8.415541403910566,459.88333333333327,36513
4289,Maldives,1977,0.0,0.0,141736.0,2.69661424971372,19.2824,80.7176,27330.0,114406.0,7.963420470925772,472.45333333333326,38864
4290,Maldives,1978,0.0,0.0,145563.0,2.66428102911466,20.2716,79.7284,29508.0,116055.0,7.6676413082079105,485.21,41376
4291,Maldives,1979,0.0,0.0,149699.0,2.80176287872681,21.2608,78.7392,31827.0,117872.0,7.565357312318826,498.9966666666666,44025
4292,Maldives,1980,0.0,0.0,154316.0,3.03758367191001,22.25,77.75,34335.0,119981.0,7.585025592739552,514.3866666666668,46786
4293,Maldives,1981,0.0,0.0,159459.0,3.2784387793851697,22.8982,77.1018,36513.0,122946.0,6.150311948788981,531.53,48559
4294,Maldives,1982,0.0,0.0,165053.0,3.4479798554720897,23.5464,76.4536,38864.0,126189.0,6.24000106992872,550.1766666666666,50367
4295,Maldives,1983,0.0,0.0,171015.0,3.5484637509569,24.1946,75.80539999999998,41376.0,129639.0,6.263263032963022,570.05,52190
4296,Maldives,1984,0.0,0.0,177213.0,3.56011269573742,24.8428,75.1572,44025.0,133188.0,6.205665179282291,590.71,54000
4297,Maldives,1985,0.0,0.0,183538.0,3.5069331613094104,25.491,74.509,46786.0,136752.0,6.082635848930567,611.7933333333333,55778
4298,Maldives,1986,0.0,0.0,189974.0,3.44654901672269,25.5608,74.4392,48559.0,141415.0,3.719554058690208,633.2466666666667,57266
4299,Maldives,1987,0.0,0.0,196513.0,3.3841366190314104,25.6306,74.3694,50367.0,146146.0,3.65566452638932,655.0433333333333,58696
4300,Maldives,1988,0.0,0.0,203072.0,3.28320090789284,25.7004,74.2996,52190.0,150882.0,3.5554706932951032,676.9066666666666,60082
4301,Maldives,1989,0.0,0.0,209545.0,3.13779174718983,25.7702,74.2298,54000.0,155545.0,3.4093140908952613,698.4833333333332,61446
4302,Maldives,1990,0.0,0.0,215859.0,2.96869033215792,25.84,74.16,55778.0,160081.0,3.2395479847044184,719.53,62804
4303,Maldives,1991,0.0,0.0,221963.0,2.7885284560972594,25.7996,74.2004,57266.0,164697.0,2.6327552959425686,739.8766666666667,65301
4304,Maldives,1992,0.0,0.0,227863.0,2.6233869847228397,25.7592,74.24080000000002,58696.0,169167.0,2.4664502040949046,759.5433333333333,67843
4305,Maldives,1993,0.0,0.0,233611.0,2.4912767724104903,25.7188,74.2812,60082.0,173529.0,2.3338714438190693,778.7033333333335,70415
4306,Maldives,1994,0.0,0.0,239291.0,2.4023045625607997,25.6784,74.3216,61446.0,177845.0,2.244844447147175,797.6366666666668,72995
4307,Maldives,1995,0.0,0.0,244965.0,2.3434958684694602,25.638,74.362,62804.0,182161.0,2.186002539191962,816.55,75567
4308,Maldives,1996,0.0,0.0,250659.0,2.29781065107971,26.0516,73.94839999999998,65301.0,185358.0,3.8988584387534537,835.53,80333
4309,Maldives,1997,0.0,0.0,256347.0,2.2438545703472204,26.4652,73.5348,67843.0,188504.0,3.8188862103200685,854.49,85172
4310,Maldives,1998,0.0,0.0,261973.0,2.17094496045269,26.8788,73.1212,70415.0,191558.0,3.721009644600332,873.2433333333332,90110
4311,Maldives,1999,0.0,0.0,267456.0,2.0713621809838,27.2924,72.7076,72995.0,194461.0,3.5984637001929616,891.52,95185
4312,Maldives,2000,0.0,0.0,272745.0,1.95822259140176,27.706,72.294,75567.0,197178.0,3.46287342997137,909.15,100432
4313,Maldives,2001,0.0,0.0,277825.0,1.84541263322424,28.9148,71.0852,80333.0,197492.0,6.116081548468628,926.0833333333335,105985
4314,Maldives,2002,0.0,0.0,282743.0,1.7546938765720599,30.1236,69.8764,85172.0,197571.0,5.8492245887808805,942.4766666666667,111729
4320,Mali,1972,0.0,0.0,5893113.0,1.5672702508852698,15.0956,84.9044,889601.0,5003512.0,4.135838062747099,4.829668330341996,1096341
4321,Mali,1973,0.0,0.0,5989840.0,1.6280319620646297,15.4784,84.5216,927131.0,5062709.0,4.132182405862887,4.9089404109196115,1143694
4322,Mali,1974,0.0,0.0,6089644.0,1.6524922941816798,15.8612,84.1388,965891.0,5123753.0,4.095611975205033,4.990734229915013,1193092
4323,Mali,1975,0.0,0.0,6191134.0,1.6528645098147698,16.244,83.756,1005688.0,5185446.0,4.037617198449295,5.0739098009326415,1244943
4324,Mali,1976,0.0,0.0,6293218.0,1.63542769848667,16.692,83.30799999999998,1050464.0,5242754.0,4.356008691074221,5.157572181381588,1303748
4325,Mali,1977,0.0,0.0,6396391.0,1.62613794505689,17.14,82.86,1096341.0,5300050.0,4.2746300201169385,5.242127045787951,1365561
4326,Mali,1978,0.0,0.0,6502693.0,1.6482473731466,17.588,82.412,1143694.0,5358999.0,4.228510313894223,5.329246264925954,1429276
4327,Mali,1979,0.0,0.0,6615058.0,1.71321666879406,18.035999999999998,81.964,1193092.0,5421966.0,4.228488199515149,5.42133438235029,1493180
4328,Mali,1980,0.0,0.0,6735247.0,1.8005917800314999,18.484,81.51599999999998,1244943.0,5490304.0,4.254148908061513,5.519834615920472,1556055
4329,Mali,1981,0.0,0.0,6865516.0,1.9156716989577698,18.9898,81.0102,1303748.0,5561768.0,4.615344755917397,5.626595858022112,1613782
4330,Mali,1982,0.0,0.0,7004456.0,2.00353176882377,19.4956,80.5044,1365561.0,5638895.0,4.632213991982644,5.740463370458699,1670251
4331,Mali,1983,0.0,0.0,7145879.0,1.9989308949946398,20.0014,79.9986,1429276.0,5716603.0,4.56026891405255,5.856365811881756,1727611
4332,Mali,1984,0.0,0.0,7281246.0,1.8766174501417199,20.5072,79.4928,1493180.0,5788066.0,4.374005155996283,5.96730509182996,1789123
4333,Mali,1985,0.0,0.0,7405201.0,1.68805897635173,21.013,78.987,1556055.0,5849146.0,4.124569825965943,6.068891729976479,1857379
4334,Mali,1986,0.0,0.0,7514770.0,1.4687826107708701,21.4748,78.5252,1613782.0,5900988.0,3.642672039636748,6.158688400986732,1931914
4335,Mali,1987,0.0,0.0,7613990.0,1.3116927308509199,21.9366,78.0634,1670251.0,5943739.0,3.439342196446101,6.240003605995788,2014170
4336,Mali,1988,0.0,0.0,7713098.0,1.29325781031491,22.3984,77.6016,1727611.0,5985487.0,3.3765614762733343,6.32122702202116,2103124
4337,Mali,1989,0.0,0.0,7826368.0,1.4578622734898898,22.8602,77.13980000000002,1789123.0,6037245.0,3.4986026357969413,6.4140568272154335,2196833
4338,Mali,1990,0.0,0.0,7964066.0,1.74411280330448,23.322,76.678,1857379.0,6106687.0,3.744079851227144,6.5269064653865385,2293865
4339,Mali,1991,0.0,0.0,8130473.0,2.06794279887207,23.7614,76.2386,1931914.0,6198559.0,3.9344867173003664,6.663284406526853,2400601
4340,Mali,1992,0.0,0.0,8322743.0,2.33727865489866,24.2008,75.7992,2014170.0,6308573.0,4.169597852815168,6.8208582269974345,2511529
4341,Mali,1993,0.0,0.0,8535338.0,2.52230691044488,24.6402,75.3598,2103124.0,6432214.0,4.321665849776275,6.9950892893729675,2627622
4342,Mali,1994,0.0,0.0,8759442.0,2.59172471867349,25.0796,74.9204,2196833.0,6562609.0,4.359291940077603,7.17875248936641,2750365
4343,Mali,1995,0.0,0.0,8988853.0,2.58530498475006,25.519000000000002,74.48100000000001,2293865.0,6694988.0,4.322139003503986,7.366765012006327,2880965
4344,Mali,1996,0.0,0.0,9222157.0,2.5623704009393395,26.0308,73.9692,2400601.0,6821556.0,4.548095486780044,7.55796802137372,3029529
4345,Mali,1997,16531121.6538272,0.0,9462256.0,2.5701874287531496,26.5426,73.4574,2511529.0,6950727.0,4.5172608354083135,7.754739835599373,3186922
4346,Mali,1998,9753918.55248825,0.0,9712365.0,2.60889835495211,27.0544,72.9456,2627622.0,7084743.0,4.518752363496166,7.959715290241684,3353310
4347,Mali,1999,5213798.93816561,0.0,9977308.0,2.69134984749123,27.5662,72.4338,2750365.0,7226943.0,4.565437548313055,8.17684786795499,3528681
4348,Mali,2000,9821388.73918152,0.0,10260577.0,2.79957615199229,28.078000000000003,71.922,2880965.0,7379612.0,4.639167732534713,8.408999418123408,3713015
4349,Mali,2001,18375616.0374295,0.0,10562768.0,2.9026289164372794,28.6812,71.3188,3029529.0,7533239.0,5.028185442474329,8.656658389267244,3910969
4350,Mali,2002,68466816.3158034,0.0,10882662.0,2.9835515476362597,29.2844,70.7156,3186922.0,7695740.0,5.06483988145221,8.918825756644457,4118930
4356,Malta,1972,0.0,0.0,302450.0,-0.0826241474749714,89.7162,10.2838,271347.0,31103.0,-0.07294268796705343,945.15625,275534
4357,Malta,1973,0.0,0.0,302200.0,-0.0826924714284027,89.7248,10.275199999999998,271148.0,31052.0,-0.07336473476282597,944.375,278444
4358,Malta,1974,0.0,0.0,301996.0,-0.06752775845983401,89.7334,10.266599999999997,270991.0,31005.0,-0.05791872725958078,943.7375,281307
4359,Malta,1975,0.0,0.0,304222.0,0.734392579767725,89.742,10.257999999999996,273015.0,31207.0,0.7441128734358262,950.69375,284300
4360,Malta,1976,0.0,0.0,305774.0,0.5088568937814779,89.7506,10.249399999999994,274434.0,31340.0,0.5184056150987282,955.54375,286425
4361,Malta,1977,0.0,0.0,306970.0,0.390375595306017,89.7592,10.240799999999991,275534.0,31436.0,0.4000238075091077,959.28125,292664
4362,Malta,1978,0.0,0.0,310182.0,1.04091990369059,89.7678,10.232200000000006,278444.0,31738.0,1.0505928992767553,969.31875,296846
4363,Malta,1979,0.0,0.0,313342.0,1.01360238083902,89.7764,10.223600000000003,281307.0,32035.0,1.0229637701855645,979.19375,296937
4364,Malta,1980,0.0,0.0,316645.0,1.04860267451293,89.785,10.215000000000003,284300.0,32345.0,1.0583419005771988,989.515625,302228
4365,Malta,1981,0.0,0.0,318982.0,0.7353402327512729,89.7936,10.206400000000002,286425.0,32557.0,0.7446703122735573,996.81875,307699
4366,Malta,1982,0.0,0.0,325898.0,2.14497741123595,89.8022,10.1978,292664.0,33234.0,2.154847152849416,1018.43125,310206
4367,Malta,1983,0.0,0.0,330524.0,1.40948249289422,89.8108,10.1892,296846.0,33678.0,1.4188292498782191,1032.8875,313148
4368,Malta,1984,0.0,0.0,330593.0,0.020873763721259996,89.8194,10.180599999999998,296937.0,33656.0,0.030650928272600818,1033.103125,316598
4369,Malta,1985,0.0,0.0,336452.0,1.75674824972899,89.82799999999999,10.171999999999997,302228.0,34224.0,1.7661704328450472,1051.4125,320102
4370,Malta,1986,0.0,0.0,342121.0,1.67089816229853,89.9386,10.061400000000006,307699.0,34422.0,1.79403329858206,1069.128125,323721
4371,Malta,1987,0.0,0.0,344485.0,0.688607248214418,90.0492,9.9508,310206.0,34279.0,0.8114560511182154,1076.515625,327327
4372,Malta,1988,0.0,0.0,347325.0,0.8210392893460791,90.1598,9.840199999999996,313148.0,34177.0,0.9439329320249968,1085.390625,330859
4373,Malta,1989,0.0,0.0,350722.0,0.9732945823155649,90.2704,9.729600000000003,316598.0,34124.0,1.0956908072169858,1096.00625,334212
4374,Malta,1990,0.0,0.0,354170.0,0.978313699279678,90.381,9.619,320102.0,34068.0,1.1006864696218448,1106.78125,336894
4375,Malta,1991,0.0,0.0,357727.0,0.999310181314622,90.494,9.506,323721.0,34006.0,1.1242338708282804,1117.896875,340004
4376,Malta,1992,0.0,0.0,361260.0,0.982779504038729,90.60700000000001,9.392999999999999,327327.0,33933.0,1.107763751827066,1128.9375,343396
4377,Malta,1993,0.0,0.0,364704.0,0.9488144968913391,90.72,9.28,330859.0,33845.0,1.073263151756145,1139.7,346557
4378,Malta,1994,0.0,0.0,367941.0,0.88365335550486,90.833,9.167000000000002,334212.0,33729.0,1.0083219411495674,1149.815625,349328
4379,Malta,1995,0.0,0.0,370433.0,0.6749992447686879,90.946,9.054000000000002,336894.0,33539.0,0.7992818655520327,1157.603125,352257
4380,Malta,1996,0.0,0.0,372687.0,0.60663335997907,91.2304,8.769599999999997,340004.0,32683.0,0.9189041431971235,1164.646875,364036
4381,Malta,1997,0.0,0.0,375236.0,0.6816236080716489,91.5148,8.485200000000006,343396.0,31840.0,0.9926917925002428,1172.6125,367771
4382,Malta,1998,0.0,0.0,377516.0,0.605779054029152,91.7992,8.200800000000001,346557.0,30959.0,0.9163007093574496,1179.7375,371216
4383,Malta,1999,0.0,0.0,379360.0,0.48726704202365,92.0836,7.916399999999997,349328.0,30032.0,0.7964001655298154,1185.5,374743
4384,Malta,2000,0.0,0.0,381363.0,0.52660551312898,92.368,7.632000000000005,352257.0,29106.0,0.8349713910400801,1191.759375,378170
4385,Malta,2001,0.0,0.0,393028.0,0.7455069211271659,92.6234,7.376599999999996,364036.0,28992.0,3.2891741014088955,1228.2125,380382
4386,Malta,2002,0.0,0.0,395969.0,0.7455069211271659,92.8788,7.121200000000003,367771.0,28198.0,1.020769801680137,1237.403125,382546
4392,Marshall Islands,1972,0.0,0.0,22340.0,4.72023475305288,56.348,43.652,12588.0,9752.0,7.289876000953129,283.4444444444445,16399
4393,Marshall Islands,1973,0.0,0.0,23440.0,4.80651710677573,57.776,42.224,13543.0,9897.0,7.312582947107375,283.4444444444445,16821
4394,Marshall Islands,1974,0.0,0.0,24536.0,4.56974621031386,59.20399999999999,40.796,14526.0,10010.0,7.007033851074223,283.4444444444445,17286
4395,Marshall Islands,1975,0.0,0.0,25580.0,4.1669369338746,60.632,39.368,15510.0,10070.0,6.554483000447097,283.4444444444445,17828
4396,Marshall Islands,1976,0.0,0.0,26549.0,3.71812860444881,60.1652,39.8348,15973.0,10576.0,2.9414819619372166,283.4444444444445,18827
4397,Marshall Islands,1977,0.0,0.0,27470.0,3.4102417911997795,59.6984,40.3016,16399.0,11071.0,2.632056055348894,283.4444444444445,19919
4398,Marshall Islands,1978,0.0,0.0,28399.0,3.32594331724411,59.2316,40.7684,16821.0,11578.0,2.540774844833664,283.4444444444445,21107
4399,Marshall Islands,1979,0.0,0.0,29416.0,3.51848107193474,58.7648,41.2352,17286.0,12130.0,2.726881952080127,283.4444444444445,22385
4400,Marshall Islands,1980,0.0,0.0,30581.0,3.88401570791134,58.298,41.702,17828.0,12753.0,3.0873329753863,283.4444444444445,23746
4401,Marshall Islands,1981,0.0,0.0,31895.0,4.20703566158344,59.0274,40.9726,18827.0,13068.0,5.452175465826538,283.4444444444445,25154
4402,Marshall Islands,1982,0.0,0.0,33334.0,4.41286394260659,59.7568,40.2432,19919.0,13415.0,5.638204035056198,283.4444444444445,26633
4403,Marshall Islands,1983,0.0,0.0,34895.0,4.576565534913059,60.4862,39.5138,21107.0,13788.0,5.793068892534383,283.4444444444445,28117
4404,Marshall Islands,1984,0.0,0.0,36567.0,4.6802641872694,61.2156,38.7844,22385.0,14182.0,5.878635267444812,283.4444444444445,29518
4405,Marshall Islands,1985,0.0,0.0,38334.0,4.719103650645231,61.945,38.055,23746.0,14588.0,5.902300355067153,283.4444444444445,30771
4406,Marshall Islands,1986,0.0,0.0,40203.0,4.7604388857939695,62.5668,37.4332,25154.0,15049.0,5.760283438136322,283.4444444444445,31701
4407,Marshall Islands,1987,0.0,0.0,42148.0,4.72456140310801,63.1886,36.8114,26633.0,15515.0,5.713411875627856,283.4444444444445,32455
4408,Marshall Islands,1988,0.0,0.0,44063.0,4.443319428855419,63.8104,36.1896,28117.0,15946.0,5.42233272369035,283.4444444444445,33063
4409,Marshall Islands,1989,0.0,0.0,45813.0,3.89474656133188,64.4322,35.56780000000001,29518.0,16295.0,4.8625871141438415,283.4444444444445,33579
4410,Marshall Islands,1990,0.0,0.0,47300.0,3.1942401858732903,65.054,34.946,30771.0,16529.0,4.1572441233799555,283.4444444444445,34044
4411,Marshall Islands,1991,0.0,0.0,48481.0,2.46616731131432,65.3886,34.6114,31701.0,16780.0,2.9775538133619794,283.4444444444445,34464
4412,Marshall Islands,1992,0.0,0.0,49382.0,1.84140167134325,65.7232,34.276799999999994,32455.0,16927.0,2.350628835842848,283.4444444444445,34834
4413,Marshall Islands,1993,0.0,0.0,50052.0,1.34764796783457,66.0578,33.9422,33063.0,16989.0,1.8560317892082752,283.4444444444445,35155
4414,Marshall Islands,1994,0.0,0.0,50577.0,1.04344624989652,66.3924,33.607600000000005,33579.0,16998.0,1.5486039197725694,283.4444444444445,35429
4415,Marshall Islands,1995,0.0,0.0,51020.0,0.8720785211891658,66.727,33.273,34044.0,16976.0,1.3752934039474423,283.4444444444445,35658
4416,Marshall Islands,1996,0.0,0.0,51397.0,0.736209228535187,67.0538,32.946200000000005,34464.0,16933.0,1.2261495359263437,285.5388888888889,35841
4417,Marshall Islands,1997,0.0,0.0,51697.0,0.581994775242631,67.3806,32.6194,34834.0,16863.0,1.067862033561512,287.20555555555563,35992
4418,Marshall Islands,1998,0.0,0.0,51922.0,0.434283970371636,67.7074,32.29259999999999,35155.0,16767.0,0.9172934341531532,288.45555555555563,36127
4419,Marshall Islands,1999,0.0,0.0,52076.0,0.296159757999053,68.0342,31.9658,35429.0,16647.0,0.7763838159572342,289.3111111111112,36265
4420,Marshall Islands,2000,0.0,0.0,52161.0,0.163089917861168,68.361,31.639,35658.0,16503.0,0.6442831801881612,289.78333333333336,36421
4421,Marshall Islands,2001,0.0,0.0,52184.0,0.0440845280032301,68.6812,31.3188,35841.0,16343.0,0.5118963890617765,289.9111111111111,36603
4422,Marshall Islands,2002,0.0,0.0,52161.0,-0.0440845280032378,69.0014,30.9986,35992.0,16169.0,0.4204202035674752,289.78333333333336,36813
4428,Mauritania,1972,23888918.9040858,0.0,1217914.0,2.91214778340837,16.965999999999998,83.03399999999998,206631.0,1011283.0,10.254088896470707,1.181637721936548,327832
