,country,year,World bank region,"World bank, 4 income groups 2017",Adjusted savings: mineral depletion (current US$),Adjusted savings: energy depletion (current US$),Population (Total),Population growth (annual %),Population density (people per sq. km of land area),Rural population (% of total population),Urban population (% of total),Rural population,Urban population,Urban population growth (annual %),Urban population 5 years in the future
4898,New Zealand,1977,East Asia & Pacific,High income,14799969.9319905,45337778.395129204,3120200.0,0.311361735807443,11.849910751585586,16.964399999999998,83.0356,529323.0,2590877.0,0.4690091893375961,2636164
4899,New Zealand,1978,East Asia & Pacific,High income,16374782.1051698,32668109.575879402,3121200.0,0.032044092945716,11.85370855645437,16.833600000000004,83.1664,525410.0,2595790.0,0.1894473452569301,2673815
4900,New Zealand,1979,East Asia & Pacific,High income,19646692.910733603,52417927.680906296,3109000.0,-0.39164121838523,11.807375337055182,16.702799999999996,83.2972,519290.0,2589710.0,-0.23450015567163035,2698630
4901,New Zealand,1980,East Asia & Pacific,High income,30114607.0982144,57027456.7705781,3112900.0,0.125363651321035,11.822186776043448,16.572000000000006,83.428,515870.0,2597030.0,0.28225840739492497,2716946
4902,New Zealand,1981,East Asia & Pacific,High income,25414390.6573061,78659021.4297692,3124900.0,0.384751508652698,11.867760434468876,16.522999999999996,83.477,516327.0,2608573.0,0.44348441165486013,2723217
4903,New Zealand,1982,East Asia & Pacific,High income,26602845.3720719,109818267.176214,3156100.0,0.9934805483366859,11.986251946374994,16.474000000000004,83.52600000000001,519936.0,2636164.0,1.0521501661988937,2753790
4904,New Zealand,1983,East Asia & Pacific,High income,17976778.695221104,87138947.6823452,3199300.0,1.3594947716688999,12.150317116706546,16.424999999999994,83.575,525485.0,2673815.0,1.4181461361461905,2768379
4905,New Zealand,1984,East Asia & Pacific,High income,17714573.8101935,104744707.396122,3227100.0,0.8651865247522341,12.255896092058789,16.376000000000005,83.624,528470.0,2698630.0,0.9237945283757704,2788754
4906,New Zealand,1985,East Asia & Pacific,High income,21482603.5570147,145014404.12738702,3247100.0,0.617838918191614,12.331852189434507,16.326999999999998,83.67299999999999,530154.0,2716946.0,0.6764218556548112,2821739
4907,New Zealand,1986,East Asia & Pacific,High income,22952581.3774937,71010527.2414872,3246300.0,-0.0246404042272856,12.328813945539476,16.113200000000006,83.8868,523083.0,2723217.0,0.23054466484088745,2965949
4908,New Zealand,1987,East Asia & Pacific,High income,20684165.9893344,93221391.5198106,3274400.0,0.861875993248055,12.435532262352359,15.8994,84.1006,520610.0,2753790.0,1.116424264263297,3001182
4909,New Zealand,1988,East Asia & Pacific,High income,23111300.784124102,86005928.4290462,3283400.0,0.274482468222468,12.469712506171431,15.685599999999996,84.3144,515021.0,2768379.0,0.5283805672019474,3039821
4910,New Zealand,1989,East Asia & Pacific,High income,32076247.852137897,121802213.782528,3299200.0,0.480054396222279,12.529717823098247,15.471800000000002,84.5282,510446.0,2788754.0,0.7332950750171521,3084776
4911,New Zealand,1990,East Asia & Pacific,High income,26027031.4785768,171804963.235978,3329800.0,0.92322272881111,12.645930652083097,15.257999999999996,84.742,508061.0,2821739.0,1.1758460457976283,3134622
4912,New Zealand,1991,East Asia & Pacific,High income,20557890.1411422,150045043.64363998,3495100.0,1.04173538422176,13.273707796893394,15.139799999999996,84.8602,529151.0,2965949.0,4.984368713672176,3187195
4913,New Zealand,1992,East Asia & Pacific,High income,27156279.4723089,137201407.60487,3531700.0,1.04173538422176,13.412707455090956,15.021600000000007,84.9784,530518.0,3001182.0,1.180916237783734,3231900
4914,New Zealand,1993,East Asia & Pacific,High income,32304683.1107312,127855751.61730501,3572200.0,1.1402311066288702,13.566518552276785,14.903400000000005,85.0966,532379.0,3039821.0,1.2792421035103336,3263328
4915,New Zealand,1994,East Asia & Pacific,High income,37812144.5217795,115053179.41936101,3620000.0,1.3292373349433602,13.748053625004747,14.785200000000005,85.2148,535224.0,3084776.0,1.468041321524221,3283160
4916,New Zealand,1995,East Asia & Pacific,High income,41623363.2751513,105421190.446062,3673400.0,1.46436378746179,13.950856404997909,14.667000000000002,85.333,538778.0,3134622.0,1.6029547331718963,3305162
4917,New Zealand,1996,East Asia & Pacific,High income,43963579.9240692,171576085.054383,3732000.0,1.5826619272799798,14.173407770308762,14.598200000000006,85.4018,544805.0,3187195.0,1.6632626979255212,3327606
4918,New Zealand,1997,East Asia & Pacific,High income,31880953.046752803,210975330.762376,3781300.0,1.3123582864988201,14.360639550339904,14.529399999999995,85.4706,549400.0,3231900.0,1.3928979954308438,3388879
4919,New Zealand,1998,East Asia & Pacific,High income,45296243.025109,106125178.67225799,3815000.0,0.887279888633483,14.488625574417984,14.4606,85.5394,551672.0,3263328.0,0.967733396611878,3459445
4920,New Zealand,1999,East Asia & Pacific,High income,41691450.520787604,116344177.177599,3835100.0,0.525484536213216,14.564961452280581,14.391800000000005,85.6082,551940.0,3283160.0,0.6058839691936597,3514310
4921,New Zealand,2000,East Asia & Pacific,High income,51690706.87315971,180925128.655833,3857700.0,0.587564086381346,14.650791842315142,14.322999999999993,85.677,552538.0,3305162.0,0.6679115499650582,3557304
4922,New Zealand,2001,East Asia & Pacific,High income,39748544.4670998,140795624.35963002,3880500.0,0.589286034969052,14.737381793323461,14.248000000000005,85.75200000000001,552894.0,3327606.0,0.6767637783478767,3602120
4923,New Zealand,2002,East Asia & Pacific,High income,46996943.900793895,129762285.372233,3948500.0,1.73717486434422,14.995632524400895,14.173000000000002,85.82700000000001,559621.0,3388879.0,1.8246061712797867,3640938
4929,Nicaragua,1972,Latin America & Caribbean,Lower middle income,2262221.91502465,0.0,2551425.0,3.0689649036896003,21.201803224198105,52.2872,47.7128,1334069.0,1217356.0,3.787063145932215,1464076
4930,Nicaragua,1973,Latin America & Caribbean,Lower middle income,9062941.14047652,0.0,2631065.0,3.07366805721529,21.8635948146917,51.9458,48.0542,1366728.0,1264337.0,3.786658028799392,1516281
4931,Nicaragua,1974,Latin America & Caribbean,Lower middle income,11522579.4339062,0.0,2713287.0,3.07721078452865,22.54684228020608,51.6044,48.3956,1400175.0,1313112.0,3.7852018406985564,1569422
4932,Nicaragua,1975,Latin America & Caribbean,Lower middle income,2646404.15781932,0.0,2798048.0,3.07612161734719,23.251188299817187,51.263000000000005,48.736999999999995,1434363.0,1363685.0,3.779070181394008,1623220
4933,Nicaragua,1976,Latin America & Caribbean,Lower middle income,2931936.61915536,0.0,2885281.0,3.07002643566419,23.97607611766661,51.0228,48.9772,1472151.0,1413130.0,3.5616507966780047,1677719
4934,Nicaragua,1977,Latin America & Caribbean,Lower middle income,1339445.04186431,0.0,2974713.0,3.05252681921938,24.7192371613761,50.7826,49.2174,1510637.0,1464076.0,3.5417224458769296,1732875
4935,Nicaragua,1978,Latin America & Caribbean,Lower middle income,173677.278141772,0.0,3065820.0,3.01675065555718,25.47631710154562,50.5424,49.4576,1549539.0,1516281.0,3.5036299484354436,1788194
4936,Nicaragua,1979,Latin America & Caribbean,Lower middle income,3075847.33808697,0.0,3157930.0,2.9601679348637004,26.24173176001329,50.3022,49.6978,1588508.0,1569422.0,3.4446772464701425,1843051
4937,Nicaragua,1980,Latin America & Caribbean,Lower middle income,14868717.439760901,0.0,3250470.0,2.8882851610484703,27.010719627721453,50.062,49.938,1627250.0,1623220.0,3.370443208505172,1897070
4938,Nicaragua,1981,Latin America & Caribbean,Lower middle income,8599727.96125462,0.0,3343536.0,2.8229328343627405,27.784078444407516,49.821999999999996,50.178000000000004,1665817.0,1677719.0,3.302330196428004,1949748
4939,Nicaragua,1982,Latin America & Caribbean,Lower middle income,4724504.51586007,0.0,3437017.0,2.75750144153612,28.560885823500087,49.582,50.418,1704142.0,1732875.0,3.234674611800052,2001382
4940,Nicaragua,1983,Latin America & Caribbean,Lower middle income,5675649.11685677,0.0,3529935.0,2.66755131484858,29.333014791424297,49.342,50.658,1741741.0,1788194.0,3.142429310766701,2053364
4941,Nicaragua,1984,Latin America & Caribbean,Lower middle income,2120851.2955663996,0.0,3621067.0,2.5489276610301297,30.090302476317106,49.102,50.898,1778016.0,1843051.0,3.0216178594213075,2107656
4942,Nicaragua,1985,Latin America & Caribbean,Lower middle income,1396302.1644828,0.0,3709708.0,2.41844335341468,30.826890476981887,48.861999999999995,51.138000000000005,1812638.0,1897070.0,2.888824006279587,2165594
4943,Nicaragua,1986,Latin America & Caribbean,Lower middle income,1916661.09996157,0.0,3794923.0,2.2710953464291497,31.535009140767823,48.6222,51.3778,1845175.0,1949748.0,2.738954281433041,2227743
4944,Nicaragua,1987,Latin America & Caribbean,Lower middle income,3061434.6312794,0.0,3877325.0,2.14813620905991,32.21975236828985,48.3824,51.6176,1875943.0,2001382.0,2.613780847395885,2293431
4945,Nicaragua,1988,Latin America & Caribbean,Lower middle income,2667431.26592158,0.0,3959636.0,2.10066189723643,32.90373940501911,48.1426,51.8574,1906272.0,2053364.0,2.564148190135874,2361153
4946,Nicaragua,1989,Latin America & Caribbean,Lower middle income,1745364.02538712,0.0,4045623.0,2.1483454106680604,33.618273225860065,47.9028,52.0972,1937967.0,2107656.0,2.6097005676014624,2428702
4947,Nicaragua,1990,Latin America & Caribbean,Lower middle income,1674803.37280179,0.0,4137788.0,2.25257895751415,34.38414492271896,47.663000000000004,52.336999999999996,1972194.0,2165594.0,2.7118259212620464,2494394
4948,Nicaragua,1991,Latin America & Caribbean,Lower middle income,1185719.063532,0.0,4237154.0,2.3730471924001098,35.20985540967259,47.4236,52.5764,2009411.0,2227743.0,2.829427660257572,2557859
4949,Nicaragua,1992,Latin America & Caribbean,Lower middle income,675337.212235232,0.0,4342319.0,2.4516719749680598,36.08375436263919,47.1842,52.8158,2048888.0,2293431.0,2.9059984257697766,2619344
4950,Nicaragua,1993,Latin America & Caribbean,Lower middle income,967162.9259089441,0.0,4450371.0,2.4578926284368903,36.98164367625061,46.9448,53.0552,2089218.0,2361153.0,2.910110947366874,2678782
4951,Nicaragua,1994,Latin America & Caribbean,Lower middle income,1565559.49812829,0.0,4557125.0,2.3704478742995496,37.868746883829154,46.7054,53.2946,2128423.0,2428702.0,2.8206899208211005,2736307
4952,Nicaragua,1995,Latin America & Caribbean,Lower middle income,1040605.25802178,0.0,4659458.0,2.2207190127750898,38.71911251454213,46.466,53.534,2165064.0,2494394.0,2.668885566889761,2792091
4953,Nicaragua,1996,Latin America & Caribbean,Lower middle income,1696303.56474296,0.0,4756631.0,2.06405121841894,39.52659963436929,46.2254,53.7746,2198772.0,2557859.0,2.5124766518581185,2845945
4954,Nicaragua,1997,Latin America & Caribbean,Lower middle income,801237.988542152,0.0,4849272.0,1.9288946045561102,40.296426790759504,45.9848,54.0152,2229928.0,2619344.0,2.3753324293896405,2898023
4955,Nicaragua,1998,Latin America & Caribbean,Lower middle income,0.0,0.0,4937320.0,1.7994083276501,41.028087086588,45.7442,54.2558,2258538.0,2678782.0,2.243830886168353,2949008
4956,Nicaragua,1999,Latin America & Caribbean,Lower middle income,0.0,0.0,5021079.0,1.68221769798253,41.724106697689884,45.5036,54.4964,2284772.0,2736307.0,2.1246987463267417,2999835
4957,Nicaragua,2000,Latin America & Caribbean,Lower middle income,0.0,0.0,5100920.0,1.57760647720963,42.38756855575868,45.263000000000005,54.736999999999995,2308829.0,2792091.0,2.0181576424349776,3051268
4958,Nicaragua,2001,Latin America & Caribbean,Lower middle income,0.0,0.0,5176685.0,1.47439744002983,43.017159714143254,45.0238,54.9762,2330740.0,2845945.0,1.910439661979344,3104832
4959,Nicaragua,2002,Latin America & Caribbean,Lower middle income,2818234.24729868,0.0,5248577.0,1.37921022257073,43.61456705999667,44.7846,55.2154,2350554.0,2898023.0,1.8133606262948856,3159272
4965,Niger,1972,Sub-Saharan Africa,Low income,0.0,0.0,4664739.0,2.77460467993678,3.682591773900687,90.156,9.844,4205542.0,459197.0,8.255404119599685,655889
4966,Niger,1973,Sub-Saharan Africa,Low income,22306.177578976498,0.0,4795926.0,2.7734923340553794,3.7861577326912452,89.631,10.369000000000002,4298636.0,497290.0,7.969404504917552,696952
4967,Niger,1974,Sub-Saharan Africa,Low income,172910.42052120302,0.0,4931095.0,2.77942654037691,3.8928672929659744,89.10600000000001,10.894,4393902.0,537193.0,7.718407710337104,739752
4968,Niger,1975,Sub-Saharan Africa,Low income,53756.3423592705,0.0,5070583.0,2.78947282049029,4.002986500355254,88.581,11.419,4491573.0,579010.0,7.496231454550069,784298
4969,Niger,1976,Sub-Saharan Africa,Low income,93443.7770738852,0.0,5214731.0,2.8031704016968297,4.116784558301097,88.1762,11.8238,4598152.0,616579.0,6.2866708555082615,819521
4970,Niger,1977,Sub-Saharan Africa,Low income,263773.656146919,0.0,5363565.0,2.8141360786821603,4.234281992579143,87.7714,12.2286,4707676.0,655889.0,6.180511017374197,856099
4971,Niger,1978,Sub-Saharan Africa,Low income,326481.991650015,0.0,5516743.0,2.81587839831502,4.3552088102944655,87.3666,12.6334,4819791.0,696952.0,6.072497450825143,894094
4972,Niger,1979,Sub-Saharan Africa,Low income,431986.89635977295,0.0,5673727.0,2.80585711067481,4.479140285781954,86.9618,13.0382,4933975.0,739752.0,5.959845307465664,933580
4973,Niger,1980,Sub-Saharan Africa,Low income,461646.224457464,139804.967424015,5834248.0,2.7899158945535696,4.605864056209047,86.557,13.443,5049950.0,784298.0,5.847405527799291,974669
4974,Niger,1981,Sub-Saharan Africa,Low income,297522.005310495,427635.12134550896,5998722.0,2.78010665708096,4.735708533985948,86.33840000000002,13.6616,5179201.0,819521.0,4.393097306614627,1013838
4975,Niger,1982,Sub-Saharan Africa,Low income,231695.971983682,687215.817245487,6167768.0,2.77905755243146,4.8691623904634085,86.1198,13.8802,5311669.0,856099.0,4.366600042302768,1054683
4976,Niger,1983,Sub-Saharan Africa,Low income,256938.918950716,871415.2322904009,6341634.0,2.77994418847734,5.006421409962897,85.9012,14.0988,5447540.0,894094.0,4.3424891400075145,1097603
4977,Niger,1984,Sub-Saharan Africa,Low income,1109998.36251646,695605.064195086,6520599.0,2.78297789348872,5.147705849846057,85.68260000000002,14.3174,5587019.0,933580.0,4.3215743232161055,1143106
4978,Niger,1985,Sub-Saharan Africa,Low income,184261.38916937698,925011.528636664,6705210.0,2.7918593269389502,5.293447540854189,85.464,14.536,5730541.0,974669.0,4.307126788738814,1191620
4979,Niger,1986,Sub-Saharan Africa,Low income,0.0,268940.438711674,6895733.0,2.8017978360681,5.44385647746112,85.2976,14.7024,5881895.0,1013838.0,3.9400481894459287,1236547
4980,Niger,1987,Sub-Saharan Africa,Low income,0.0,0.0,7093264.0,2.82427868070943,5.599797900055262,85.1312,14.8688,6038581.0,1054683.0,3.949711875117911,1284370
4981,Niger,1988,Sub-Saharan Africa,Low income,0.0,2412.96896668882,7300220.0,2.87588833650634,5.763179916317991,84.9648,15.0352,6202617.0,1097603.0,3.988846337885672,1335179
4982,Niger,1989,Sub-Saharan Africa,Low income,0.0,297593.395799745,7519642.0,2.9614045759013,5.936403252545985,84.7984,15.2016,6376536.0,1143106.0,4.062040769853237,1389019
4983,Niger,1990,Sub-Saharan Africa,Low income,0.0,356775.050983059,7753907.0,3.06783149216146,6.121344438304255,84.632,15.368,6562287.0,1191620.0,4.15646069514625,1445923
4984,Niger,1991,Sub-Saharan Africa,Low income,0.0,197451.39801093802,8004058.0,3.17518177048792,6.318826872977028,84.551,15.449000000000002,6767511.0,1236547.0,3.7009091898604147,1506219
4985,Niger,1992,Sub-Saharan Africa,Low income,0.0,0.0,8270248.0,3.2715833422029603,6.528971342859397,84.47,15.53,6985878.0,1284370.0,3.794550798034714,1569852
4986,Niger,1993,Sub-Saharan Africa,Low income,0.0,0.0,8552812.0,3.3595621271389504,6.752042314675928,84.389,15.610999999999999,7217633.0,1335179.0,3.879703951012949,1636654
4987,Niger,1994,Sub-Saharan Africa,Low income,0.0,0.0,8851763.0,3.4356530454437597,6.988050051314438,84.30799999999998,15.692,7462744.0,1389019.0,3.9532377323363455,1706358
4988,Niger,1995,Sub-Saharan Africa,Low income,0.0,3118.6427135668105,9167078.0,3.5001939505037702,7.236976395358018,84.227,15.773,7721155.0,1445923.0,4.015012938860252,1778811
4989,Niger,1996,Sub-Saharan Africa,Low income,0.0,0.0,9499605.0,3.56316310697604,7.499490802873608,84.1444,15.8556,7993386.0,1506219.0,4.085466515923372,1857072
4990,Niger,1997,Sub-Saharan Africa,Low income,1012750.20852951,0.0,9849621.0,3.6182758491674,7.775811952317044,84.0618,15.9382,8279769.0,1569852.0,4.1378810268656565,1938557
4991,Niger,1998,Sub-Saharan Africa,Low income,474366.236382076,0.0,10215806.0,3.65031514436665,8.064897765848267,83.97919999999998,16.0208,8579152.0,1636654.0,4.167256640000362,2023583
4992,Niger,1999,Sub-Saharan Africa,Low income,4622.16217922483,0.0,10596258.0,3.6564791194229,8.365246704034105,83.8966,16.1034,8889900.0,1706358.0,4.170736085044243,2112575
4993,Niger,2000,Sub-Saharan Africa,Low income,8550.15212172365,0.0,10989815.0,3.64680148645911,8.675941422594143,83.814,16.186,9211004.0,1778811.0,4.158388892823808,2205913
4994,Niger,2001,Sub-Saharan Africa,Low income,13036.0499697996,465680.068517884,11396434.0,3.63315646597269,8.996947975053287,83.7048,16.2952,9539362.0,1857072.0,4.305589025267718,2313074
4995,Niger,2002,Sub-Saharan Africa,Low income,34216.3000078978,0.0,11817297.0,3.6263806175015896,9.32919949475014,83.5956,16.4044,9878740.0,1938557.0,4.2942828042847765,2425692
5001,Nigeria,1972,Sub-Saharan Africa,Lower middle income,26663.150362879103,684905611.8978231,58829321.0,2.3660371843010695,64.592949921495,76.1632,23.8368,44806293.0,14023028.0,4.766590381744011,18038058
5002,Nigeria,1973,Sub-Saharan Africa,Lower middle income,77739.139351342,1229513823.70293,60285455.0,2.44504769442334,66.19174434818889,75.5978,24.4022,45574478.0,14710977.0,4.789311434874,19020216
5003,Nigeria,1974,Sub-Saharan Africa,Lower middle income,3043683.98336304,5489183678.375461,61857025.0,2.5734809610001,67.91728427594235,75.0324,24.9676,46412810.0,15444215.0,4.864054975807616,20033471
5004,Nigeria,1975,Sub-Saharan Africa,Lower middle income,3198728.36144567,4087917012.99657,63565601.0,2.7246785612502005,69.7932529617796,74.467,25.533,47335396.0,16230205.0,4.963951280809482,21064391
